Chemical Name,shape,coating,diameter mean,diameter Units,Chemical Purity Mean,surface (m2/g),size mean,Size Units,Dissolution,zp mean,zp Units,Species group,Species Scientific Name,media type,illumination,Endpoint,Duration,Observed Duration Units,Toxicity Conc Mean,Toxicity Conc Units,authors,title,journal,vol,issue,year,id
"Ag"," ","polyoxyethylene glycerol trioleate, Tween 20","15","nm"," ","38.1","40","nm","0.70 ± 0.09%"," ","mV","crustacean","Daphnia magna","0.6 g RefeSol 01-A field soil, a dystric cambisol from arable land, loamy, medium acid, and very light humic sand (pH 5.67, organic carbon 0.93%, sand 71%, silt 24%, clay 5%); 600 µL deionized sterile water, 400 µL bacterial inoculum in 1:3 dilution of frowth medium (10.0 g peptone from casein, 5.0 g yeast extract, 5.0 g glucose, and 5.0 g NaCl (per liter of distilled water))"," ","EC50","3","h","34.16","mg Ag/kg","Engelke, Maria; Koeser, Jan; Hackmann, Stephan; Zhang, Huanjun; Maedler, Lutz; Filser, Juliane","A MINIATURIZED SOLID CONTACT TEST WITH ARTHROBACTER GLOBIFORMIS FOR THE ASSESSMENT OF THE ENVIRONMENTAL IMPACT OF SILVER NANOPARTICLES","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","33","5","2014","47"
"Ag","spherical","proteins","27","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","synthetic freshwater (USEPA method EPA-821-R-02-012)","16-h/8-h light/dark cycle","EC50","24","h","141.79","mg/L","Rani, Pathipati Usha; Rajasekharreddy, Pala","Green synthesis of silver-protein (core-shell) nanoparticles using Piper betle L. leaf extract and its ecotoxicological studies on Daphnia magna","COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","389","1月3日","2011","48"
"Ag","spherical","PVP","15","nm"," "," ","54.5","nm","0.16 µg/L at 10.0 µg/L","-24.4","mV","crustacean","Daphnia magna","fully reconstituted water: 0.3 g/L Tropic Marin® sea salt and 0.18 g/L sodium hydrogen carbonate; pH 8.0 ± 0.5, oxygen saturation >60 %, conductivity 770±100 μS/cm","16-h/8-h light/dark cycle","EC50","28","days","15","µg/L","Voelker, Carolin; Graef, Tonya; Schneider, Ilona; Oetken, Matthias; Oehlmann, Joerg","Combined effects of silver nanoparticles and 17 alpha-ethinylestradiol on the freshwater mudsnail Potamopyrgus antipodarum","ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH","21","18","2014","49"
"Ag"," "," ","35","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","fish tank water (well water), dissolved oxygen concentration >7.5 mg/L; 16 ± 3.9 mg/L Mg, 39.1 ± 9.4 mg/L Ca, 3.76 ± 7.4 mg/L Na, 9.64 ± 2.3 mg/L K, 0.07 ± .01 mg/L Fe, 0.009 ± 0.001 mg/L Cu, and 0.05 ± 0.04 mg/L Zn; pH 8.3-8.5; water hardness 215-240 mg/L CaCO3","16-h/8-h light/dark cycle","LC50","96","h","9.4","mg/L","Laban, Geoff; Nies, Loring F.; Turco, Ronald F.; Bickham, John W.; Sepulveda, Maria S.","The effects of silver nanoparticles on fathead minnow (Pimephales promelas) embryos","ECOTOXICOLOGY","19","1","2010","50"
"Ag","spherical","proteins","27","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","synthetic freshwater (USEPA method EPA-821-R-02-012)","16-h/8-h light/dark cycle","EC50","48","h","75.28","mg/L","Rani, Pathipati Usha; Rajasekharreddy, Pala","Green synthesis of silver-protein (core-shell) nanoparticles using Piper betle L. leaf extract and its ecotoxicological studies on Daphnia magna","COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","389","1月3日","2011","51"
"Ag"," "," ","35","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","fish tank water (well water), dissolved oxygen concentration >7.5 mg/L; 16 ± 3.9 mg/L Mg, 39.1 ± 9.4 mg/L Ca, 3.76 ± 7.4 mg/L Na, 9.64 ± 2.3 mg/L K, 0.07 ± .01 mg/L Fe, 0.009 ± 0.001 mg/L Cu, and 0.05 ± 0.04 mg/L Zn; pH 8.3-8.5; water hardness 215-240 mg/L CaCO3","16-h/8-h light/dark cycle","LC50","96","h","1.25","mg/L","Laban, Geoff; Nies, Loring F.; Turco, Ronald F.; Bickham, John W.; Sepulveda, Maria S.","The effects of silver nanoparticles on fathead minnow (Pimephales promelas) embryos","ECOTOXICOLOGY","19","1","2010","52"
"Ag","spherical","proteins (shell thickness 1.6 nm)","18","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","synthetic freshwater (USEPA method EPA-821-R-02-012)","16-h/8-h light/dark cycle","EC50","24","h","161.79","mg/L","Rani, Pathipati Usha; Rajasekharreddy, Pala","Green synthesis of silver-protein (core-shell) nanoparticles using Piper betle L. leaf extract and its ecotoxicological studies on Daphnia magna","COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","389","1月3日","2011","53"
"Ag"," "," ","100","nm"," "," ","168.9","nm","analysed, value not given","-34.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","11.8","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","54"
"Ag","spherical","proteins (shell thickness 1.6 nm)","18","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","synthetic freshwater (USEPA method EPA-821-R-02-012)","16-h/8-h light/dark cycle","EC50","48","h","80.57","mg/L","Rani, Pathipati Usha; Rajasekharreddy, Pala","Green synthesis of silver-protein (core-shell) nanoparticles using Piper betle L. leaf extract and its ecotoxicological studies on Daphnia magna","COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","389","1月3日","2011","55"
"Ag","spherical","proteins (shell thickness 4.8 nm)","17","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","synthetic freshwater (USEPA method EPA-821-R-02-012)","16-h/8-h light/dark cycle","EC50","24","h","264.95","mg/L","Rani, Pathipati Usha; Rajasekharreddy, Pala","Green synthesis of silver-protein (core-shell) nanoparticles using Piper betle L. leaf extract and its ecotoxicological studies on Daphnia magna","COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","389","1月3日","2011","56"
"Ag"," "," ","100","nm"," "," ","173.9","nm","analysed, value not given","","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","12.4","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","57"
"Ag","spherical","proteins (shell thickness 4.8 nm)","17","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","synthetic freshwater (USEPA method EPA-821-R-02-012)","16-h/8-h light/dark cycle","EC50","48","h","117.93","mg/L","Rani, Pathipati Usha; Rajasekharreddy, Pala","Green synthesis of silver-protein (core-shell) nanoparticles using Piper betle L. leaf extract and its ecotoxicological studies on Daphnia magna","COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","389","1月3日","2011","58"
"Ag"," "," ","100","nm"," "," ","147.7","nm","analysed, value not given","-33","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","14.3","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","59"
"Ag"," "," ","100","nm"," "," ","616.6","nm","analysed, value not given","-26.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","531.5","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","60"
"Ag","spherical","polyvinylpyrrolidone (PVP)","7  (48% <5, 30% 5-10 )","nm"," "," ","149","nm"," ","-8.68","mV","red algae","Ceramium tenuicorne","enriched algal media (ISO10710:2010), salinity CT10‰","continuous light source, intensity 70 ± 10% µmol/m2/s","EC50","7","days","2120.4"," µg/L","Macken, Ailbhe; Byrne, Hugh J.; Thomas, Kevin V.","Effects of salinity on the toxicity of ionic silver and Ag-PVP nanoparticles to Tisbe battagliai and Ceramium tenuicorne","ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY","86","","2012","61"
"Ag"," "," ","100","nm"," "," ","865.4","nm","analysed, value not given","-25.7","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","1153.9","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","62"
"Ag","spherical","polyvinylpyrrolidone (PVP)","7  (48% <5, 30% 5-10 )","nm"," "," ","57.3","nm"," ","10.32","mV","red algae","Ceramium tenuicorne","enriched algal media (ISO10710:2010), salinity CT20‰","continuous light source, intensity 70 ± 10% µmol/m2/s","EC50","7","days","373.9"," µg/L","Macken, Ailbhe; Byrne, Hugh J.; Thomas, Kevin V.","Effects of salinity on the toxicity of ionic silver and Ag-PVP nanoparticles to Tisbe battagliai and Ceramium tenuicorne","ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY","86","","2012","63"
"Ag"," "," ","100","nm"," "," ","616.6","nm","analysed, value not given","-26.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","1407.8","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","64"
"Ag"," "," ","100","nm"," "," "," ","nm","3.7% at 0.625 mg/L; 0.47% at 20 mg/L"," ","mV","crustacean","Daphnia magna","fish tank water (well water), dissolved oxygen concentration >7.5 mg/L; 16 ± 3.9 mg/L Mg, 39.1 ± 9.4 mg/L Ca, 3.76 ± 7.4 mg/L Na, 9.64 ± 2.3 mg/L K, 0.07 ± .01 mg/L Fe, 0.009 ± 0.001 mg/L Cu, and 0.05 ± 0.04 mg/L Zn; pH 8.3-8.5; water hardness 215-240 mg/L CaCO3","16-h/8-h light/dark cycle","LC50","97","h","10.6","mg/L","Laban, Geoff; Nies, Loring F.; Turco, Ronald F.; Bickham, John W.; Sepulveda, Maria S.","The effects of silver nanoparticles on fathead minnow (Pimephales promelas) embryos","ECOTOXICOLOGY","19","1","2010","65"
"Ag","spherical","polyvinylpyrrolidone (PVP)","7  (48% <5, 30% 5-10 )","nm"," "," ","105","nm"," ","-39.17","mV","red algae","Ceramium tenuicorne","enriched algal media (ISO10710:2010), salinity CT30‰","continuous light source, intensity 70 ± 10% µmol/m2/s","EC50","7","days","26.7"," µg/L","Macken, Ailbhe; Byrne, Hugh J.; Thomas, Kevin V.","Effects of salinity on the toxicity of ionic silver and Ag-PVP nanoparticles to Tisbe battagliai and Ceramium tenuicorne","ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY","86","","2012","66"
"Ag"," "," ","100","nm"," "," "," ","nm","3.7% at 0.625 mg/L; 0.47% at 20 mg/L"," ","mV","crustacean","Daphnia magna","fish tank water (well water), dissolved oxygen concentration >7.5 mg/L; 16 ± 3.9 mg/L Mg, 39.1 ± 9.4 mg/L Ca, 3.76 ± 7.4 mg/L Na, 9.64 ± 2.3 mg/L K, 0.07 ± .01 mg/L Fe, 0.009 ± 0.001 mg/L Cu, and 0.05 ± 0.04 mg/L Zn; pH 8.3-8.5; water hardness 215-240 mg/L CaCO3","16-h/8-h light/dark cycle","LC50","98","h","1.36","mg/L","Laban, Geoff; Nies, Loring F.; Turco, Ronald F.; Bickham, John W.; Sepulveda, Maria S.","The effects of silver nanoparticles on fathead minnow (Pimephales promelas) embryos","ECOTOXICOLOGY","19","1","2010","67"
"Ag"," "," ","100","nm"," "," ","616.6","nm","analysed, value not given","-26.6","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","1991.1","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","68"
"Ag","mixture of spherical, prismatic and rod-shaped","Sodium citrate (Na3C6H5O7)","36","nm"," "," ","438","nm","< 5%"," ","mV","crustacean","Daphnia magna","Synthetic freshwater, contains MgSO4, NaHCO3, KCl, and CaSO4·2H2O (EPA 2002 Methods for Measuring the Acute Toxicity of Effluents and Receiving Waters to Freshwater and Marine Organisms. Ed Agency U S E P)","16-h/8-h light/dark cycle","LC50","48","h","3","µg Ag/L","Li, Ting; Albee, Brian; Alemayehu, Matti; Diaz, Rocio; Ingham, Leigha; Kamal, Shawn; Rodriguez, Maritza; Bishnoi, Sandra Whaley","Comparative toxicity study of Ag, Au, and Ag-Au bimetallic nanoparticles on Daphnia magna","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","69"
"Ag"," ","noncoated","100","nm"," "," ","147","nm","0.2% at 0 h, 0.3% at 2 h, 0.42% at 24h at 205 mg/L","-51","mV","protozoa","Tetrahymena thermophila","MilliQ water pH 6.6 ± 0.3","daylight","EC50","2","h","286","mg/L","Juganson, Katre; Mortimer, Monika; Ivask, Angela; Kasemets, Kaja; Kahru, Anne","Extracellular conversion of silver ions into silver nanoparticles by protozoan Tetrahymena thermophila","ENVIRONMENTAL SCIENCE-PROCESSES & IMPACTS","15","1","2013","70"
"Ag"," "," ","100","nm"," "," ","1428","nm","analysed, value not given","-24.8","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O, 60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","3844.1","µg/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","71"
"Ag","circularity 0.88","citrate","56","nm"," "," ","11","nm","2.39 µg/L","-20.08","mV","bacteria","Escherichia coli","MHW (conductance 560 μS/cm, hardness 280 mg/L as CaCO3), pH range of 7.0–7.2"," ","EC50","90","min","793","µg/L","Silva, Thilini; Pokhrel, Lok R.; Dubey, Brajesh; Tolaymat, Thabet M.; Maier, Kurt J.; Liu, Xuefeng","Particle size, surface charge and concentration dependent ecotoxicity of three organo-coated silver nanoparticles: Comparison between general linear model-predicted and observed toxicity","SCIENCE OF THE TOTAL ENVIRONMENT","468","","2014","72"
"Ag","spherical","PVP","15","nm","silver content 9.7 ± 0.4%"," ","57.6","nm","< 2% in 48 h","-17","mV","crustacean","Daphnia magna","M4 medium without EDTA","16-h/8-h light/dark cycle","EC50","48","h","121","µg Ag/L","Voelker, Carolin; Boedicker, Cathinka; Daubenthaler, Jan; Oetken, Matthias; Oehlmann, Joerg","Comparative Toxicity Assessment of Nanosilver on Three Daphnia Species in Acute, Chronic and Multi-Generation Experiments","PLOS ONE","8","10","2013","73"
"Ag"," ","noncoated","100","nm"," "," ","147","nm","0.2% at 0 h, 0.3% at 2 h, 0.42% at 24h at 205 mg/L","-51","mV","protozoa","Tetrahymena thermophila","MilliQ water pH 6.6 ± 0.3","daylight","EC50","24","h","205","mg/L","Juganson, Katre; Mortimer, Monika; Ivask, Angela; Kasemets, Kaja; Kahru, Anne","Extracellular conversion of silver ions into silver nanoparticles by protozoan Tetrahymena thermophila","ENVIRONMENTAL SCIENCE-PROCESSES & IMPACTS","15","1","2013","74"
"Ag","mixture of spherical, prismatic and rod-shaped","Sodium citrate (Na3C6H5O7)","52","nm"," "," ","378","nm","< 5%"," ","mV","crustacean","Daphnia magna","Synthetic freshwater, contains MgSO4, NaHCO3, KCl, and CaSO4·2H2O (EPA 2002 Methods for Measuring the Acute Toxicity of Effluents and Receiving Waters to Freshwater and Marine Organisms. Ed Agency U S E P)","16-h/8-h light/dark cycle","LC50","0","h","3","µg Ag/L","Li, Ting; Albee, Brian; Alemayehu, Matti; Diaz, Rocio; Ingham, Leigha; Kamal, Shawn; Rodriguez, Maritza; Bishnoi, Sandra Whaley","Comparative toxicity study of Ag, Au, and Ag-Au bimetallic nanoparticles on Daphnia magna","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","75"
"Ag","circularity 0.87","PVP","72","nm"," "," ","11","nm","3.74 µg/L","-7.49","mV","bacteria","Escherichia coli","MHW (conductance 560 μS/cm, hardness 280 mg/L as CaCO3), pH range of 7.0–7.2"," ","EC50","90","min","2041","µg/L","Silva, Thilini; Pokhrel, Lok R.; Dubey, Brajesh; Tolaymat, Thabet M.; Maier, Kurt J.; Liu, Xuefeng","Particle size, surface charge and concentration dependent ecotoxicity of three organo-coated silver nanoparticles: Comparison between general linear model-predicted and observed toxicity","SCIENCE OF THE TOTAL ENVIRONMENT","468","","2014","76"
"Ag"," "," ","12","nm"," "," "," ","nm"," "," ","mV","bacteria","Escherichia coli (strain RV308)","synthetic medium (0.56 g K2HPO4, 0.3 g KH2PO4, 0.012 g MgSO4*7H2O, 0.1 g NH4Cl in 90 mL distilled water and 10 mL 0.1 g/L glucose solution)"," ","EC50","21","h","90","fmol/L","Funfak, Anette; Cao, Jialan; Knauer, Andrea; Martin, Karin; Koehler, J. Michael","Synergistic effects of metal nanoparticles and a phenolic uncoupler using microdroplet-based two-dimensional approach","JOURNAL OF ENVIRONMENTAL MONITORING","13","2","2011","77"
"Ag"," "," ","60","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","Elendt’s M4 medium (OECD Test Guideline 202)","16-h/8-h light/dark cycle","EC50","48","h","1","µg Ag/L","Kim, Jiwon; Kim, Sooyeon; Lee, Sungkyu","Differentiation of the toxicities of silver nanoparticles and silver ions to the Japanese medaka (Oryzias latipes) and the cladoceran Daphnia magna","NANOTOXICOLOGY","5","2","2011","78"
"Ag"," "," ","300","nm"," "," "," ","nm"," "," ","mV","crustacean","Daphnia magna","Elendt’s M4 medium (OECD Test Guideline 202)","16-h/8-h light/dark cycle","EC50","48","h","1.4","µg Ag/L","Kim, Jiwon; Kim, Sooyeon; Lee, Sungkyu","Differentiation of the toxicities of silver nanoparticles and silver ions to the Japanese medaka (Oryzias latipes) and the cladoceran Daphnia magna","NANOTOXICOLOGY","5","2","2011","79"
"Ag","mixture of spherical, prismatic and rod-shaped","Sodium citrate (Na3C6H5O7)","66","nm"," "," ","553","nm","< 5%"," ","mV","crustacean","Daphnia magna","Synthetic freshwater, contains MgSO4, NaHCO3, KCl, and CaSO4·2H2O (EPA 2002 Methods for Measuring the Acute Toxicity of Effluents and Receiving Waters to Freshwater and Marine Organisms. Ed Agency U S E P)","16-h/8-h light/dark cycle","LC50","48","h","3","µg Ag/L","Li, Ting; Albee, Brian; Alemayehu, Matti; Diaz, Rocio; Ingham, Leigha; Kamal, Shawn; Rodriguez, Maritza; Bishnoi, Sandra Whaley","Comparative toxicity study of Ag, Au, and Ag-Au bimetallic nanoparticles on Daphnia magna","ANALYTICAL AND BIOANALYTICAL CHEMISTRY","398","2","2010","80"
